event_id,domain,signer_id,hdr,nonce,ct,tag,action_id
,OSN-Twitter,450731,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-restrict,375b00987f3b2c2b894df31bed95c39e,5aefd225e5fd,ff7a97321ea4a25a081da1cf77c6b648307f750aacd8753de24351ae683109fd,15056.0
,OSN-Twitter,7257421,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,9e1c254d54487e073780338ba34094c7,8779db8c0d3e35,6bc60f55efa7b7558204dd87ff7d2588b5a2f01d29275cfd2969723af30cebfa,6339.0
,OSN-Twitter,61772,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-ban,a1cab211f3a5fce61f71b9b9dad53229,9ce5f24b44,b5d18075459d1ec350f60af5bae9c1780e9c4282c885f2020eedeb93df025d90,15302.0
,OSN-Twitter,561878,plan=planB|status=48bafea50ecc1481|t=11|p=P-ban,cb8d7176f143397fd2f0dc785e196f5e,0459e31d0e02,58b6fa8e5f8045b314c4628f9d9a9d164f12c6887001ecc8a306273c3b6aada5,46251.0
,OSN-Twitter,90073,plan=planC|status=af0f3aa73f259987|t=9|p=P-override,50c8d2ff495de7a76f1ae6f8076c3957,eeb4837a69,2e5087591ae500e886ec73e36dd8e82614a7f49bf675810d75906534d724d289,45581.0
,OSN-Twitter,842750,plan=planC|status=06710c35ee1eba56|t=3|p=P-override,c3c5fd0bb2232f9296f7233ac0581c86,5b62599b9685,c76995e8086f2d3df6240d39b337290a06b9eb98094f43414841b2d69bf021be,24648.0
,OSN-Twitter,63499,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,33f8c8259d58aeaec3d69c8f766d5ea8,00f471a244,28115dc0c9b3f681c632b0b0813f372f50e88f3b11c92f141920258d6a08bff9,46713.0
,OSN-Twitter,1556750,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,543d1236d9e68740c78adb29c4c9c5b8,36b2988093bcb6,d261b6fe1e78db665485e03fb7d730a7845bd42772e9d0f8576049c8380c039d,4151.0
,OSN-Twitter,289663,plan=planB|status=16213c224e54322b|t=8|p=P-override,65179aba7ea9643f2de18f7c58898264,e82d435652b2,a0770d585346f18072d2d11bcbac21a92021e89b2069920e6c7bf433c6d9132b,42461.0
,OSN-Twitter,81376,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,e303f8767b33fd8845195ac63d025136,f98e7ef88c,f4f0567b9dc9b22180584355539dd7eab722e36c373b60cf6ba89f213e40ad99,29080.0
,OSN-Twitter,227681,plan=planB|status=16213c224e54322b|t=8|p=P-escalate,13f42d1a91d1b3453165fbcbb623fe6f,0672d2c6edbf,238ad1b75637e97d424cbee3d8288ec332c12a3fac1ccd0a472083bd55c9aedf,19413.0
,OSN-Twitter,4934717,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,30fa39ba05281997add06f46d4055ff5,847bffbc599ce5,c6b023415cd46811135874138491459edc11b77576550808a6f6b9853307dde9,34840.0
,OSN-Twitter,117706,plan=planA|status=e950fbae6157de68|t=10|p=P-restrict,b2b75724dc673280b70addd8c18f376e,aaa918270728,2c704eefaae00dea0e6f08d1322c223c00ddbed18476330e8eb3cfc5fa90a28d,34479.0
,OSN-Twitter,685071,plan=planB|status=48bafea50ecc1481|t=11|p=P-ban,428e3031da6c76dc2854b879dfe2f4af,3773c93e0039,3eb54dcd6a604a973fcda98e22fa2991a2e40023524f310a2738b37fd6a81bde,16957.0
,OSN-Twitter,81271,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,fec6e78d25481ca3601df13c8bc26fa7,004b143622,8863e4673321bcbd79848258739d324bd2141bfc61a4725ae14a82b55a588aa1,29343.0
,OSN-Twitter,1176963,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,9e10ccd316e7f71f1cfe667d0cc6a1f0,220050f69f045c,08a5394d79cf7a2c3301bd61ee88fcbedfe1443263e3e7e687ede81bf8cc9f4a,26352.0
,OSN-Twitter,14487,plan=planC|status=af0f3aa73f259987|t=9|p=P-restrict,88e13656c57e1082b43a845d17ef2898,71ec9960dd,1f954eb48a952c9e4b061959fbc055e9c02edc714d80f0d95d47f001020fd8c1,272.0
,OSN-Twitter,645614,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,5c2a7fccab2dadc091676e2d48518cea,20758038ec13,cfa5b57f91bc48213fba83cdb1e1008f09115dffed2118c4ca6078f155eee9d7,24190.0
,OSN-Twitter,1490267,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,dfa8136fd39c3fc6aa4620540dfa614e,44efe03ae3d3a4,a3b91acd77ab086feb01fbb701ea6790d2c5819e2e1acef9a89f61f00592622e,1400.0
,OSN-Twitter,502951,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-restrict,6281ff07c9365ad19e7ff3066093e66c,713dbabee908,e957715cbf4271c707a4cf12a0fcde2219e1d22398a501c76080ba4472fe2e2d,5141.0
,OSN-Twitter,60486,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-takedown,c72dc657dbfcb8c2dfccab026fdbaf3b,2ca382e0cd,29ee7a06187bc17309453a63ec1eb52addf848541dfe70110905ea535c29f9c8,12650.0
,OSN-Twitter,683454,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-ban,71b50cd284a9b13c26ec2d9962cd611c,c6bb2a86077f,f16cc00f0d7e164a3771e87c759394d8314efdf56d046b33b001f75bb84c5984,19884.0
,OSN-Twitter,442777,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,e5c37f2b5071b01cebfc478df394d27f,9c654ac17a6c,28ae12644bc884c0a0b1aa4cca86ec457b3324af6bc136ce05efba6b9ed72878,36239.0
,OSN-Twitter,535051,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,9110ee2de30a9b70464b28ed5625e38c,480ed82ec86b,39fc1a6e3b443fd68d484e2c9be2171a786d77fc7b7aedab91ebf95939ca72ed,34130.0
,OSN-Twitter,561878,plan=planA|status=e950fbae6157de68|t=10|p=P-escalate,f5ab4445a2c73624885131ccff4f706c,295e48e96166,3a8354608a3ae990b993c0585420194c8f4be9388e83fe7c9c1a2af73127ee6f,39916.0
,OSN-Twitter,45899,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-restrict,cec9ad16e4ec77809b17f3a2aa9d5f13,581652b8ad,a9f3028afa81cae7d01693acb44283d8ecb44bf0e985664035b6bac360f31254,39724.0
,OSN-Twitter,22581,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-escalate,dbe135c5a3be17d8a6dab03b4abbe80b,ccd3c5956c,fa107b1ad574180dddcf3254ed5e0137189e2386ce3b831f8df3f700fd228421,7347.0
,OSN-Twitter,1085001,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,cc72dd638c6121655afc5f7c805b1374,8329a023027c29,712b7e72352fb2e157764a197adbfde924c30fc3a3d350b06468c195f368b06d,8347.0
,OSN-Twitter,493204,plan=planB|status=48bafea50ecc1481|t=11|p=P-takedown,d63f2cf1b14526c2d547de599e9e21d7,09118eef3737,4c17de9e0d7c22d62a0e0c573789a534dc3e376ee745ec9f06f0fb7115f844bd,38677.0
,OSN-Twitter,696703,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-escalate,707f1c5dd3ef40a5838b82b7e158d8c1,293a610f644f,3ed8904cc0d89384cf755660d0b884045cec5333678d8c1a07a05c0902e65ab8,21389.0
,OSN-Twitter,45899,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,720ffc72dc6ea0602bbeb4ff74cae8d5,939a7cfc76,10946f121e8cc490249deacc38432671e71cd08e5fd58880f3a50ed9a26b95ca,2839.0
,OSN-Twitter,549496,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,674a86d2a4cad3747a77440003061a4a,3cd043d67d25,61ccff1804113e4d3865ef66724c164bf87b9ac32b0e26e977d55fb00207a490,48142.0
,OSN-Twitter,1039422,plan=planC|status=af0f3aa73f259987|t=9|p=P-restrict,3ac58c69b2d2b915a8e69ab3863d53e8,93eff4a38df58a,4fb5ae254db635448a20eb527e3cf52f9866b01f2854de9f4e4627f8926663c4,1985.0
,OSN-Twitter,29904,plan=planC|status=19e495fb1ca467f7|t=12|p=P-takedown,3b4253388307ec7d66f0f01ab4eabce6,124d8dc6c4,fc5fb96567f9756ab7373762d6fb55e06c0450961534446d50895a4e5aa3b4d6,22321.0
,OSN-Twitter,149283,plan=planA|status=8f5694f4f72568fa|t=4|p=P-restrict,7913ad8f3748c04b89c77c827e45f018,c40bd43369e2,e5f642b53a4492496556d052e63cf05e3525c2a5013713473419c09b8a7479b7,1084.0
,OSN-Twitter,695534,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-takedown,ac67b8e796e4e29af1049c0f30eebff3,067f224d9605,f3587854e800f98d0b5f05931c3a037c85f64f9571da484fb13b94de86e147e1,30642.0
,OSN-Twitter,14233,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,9438f876e23bd8062ab455d2c617c611,40abf03ace,17fd7a1f995ba2903d563d6fa92bd9e2170b4b779cee1ef8017813d35e309147,27740.0
,OSN-Twitter,473875,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,4671c62fb9bce83b9dc2c294f34552ce,d5696fe2e24e,9b2e3503d10915bf9dce4e9913692496d36f566310865485c4a07d00990f4168,4623.0
,OSN-Twitter,553213,plan=planA|status=8f5694f4f72568fa|t=4|p=P-ban,f47b1eaac2eefb0e85649bec0b916e83,92c1b9612c99,bd5000837f31f254cee255adaad6fa88a298552b130fa7e50bbe44388e4e8fd5,30352.0
,OSN-Twitter,22832,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,959167ce7a95ef64f3cfc2ffafa9c95f,f69a776090,a9a1a7ebbcca053c3fcf23effc269b2bd5246348560bf4d8ead8c7a1aff265ef,40137.0
,OSN-Twitter,8765706,plan=planA|status=8f5694f4f72568fa|t=4|p=P-takedown,ba76c421384283b238358215dc67c067,25d547c6cfc553,5f102c209ea8fff7f510e1683d53b352c634a9b9fd1c21bf6e54bcb3c93ec48b,28429.0
,OSN-Twitter,164158,plan=planB|status=48bafea50ecc1481|t=11|p=P-takedown,300a1e8bf5c5b14c0b00c699b44b6077,29c77d52719b,682ec8c54cbc5c945e39f9ebd8dfff0fd4ffb03d7b514447eb4ca3e198c2b2f2,45495.0
,OSN-Twitter,394293,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,d2ce2afd738fdf067d1ae5051f7fbdba,36c677996a7a,5aa217481483a7ba4161a22a7f74b3502f1372ae0893b6fe38557ab57224a568,7188.0
,OSN-Twitter,225110,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,ee619ae973e57c31f748e3d51afc607b,3b6a81b2a76e,e35fff6288d00814c75cc4626f9909309b4e9752d710610582912a1ba19001b7,10205.0
,OSN-Twitter,494487,plan=planC|status=2471cefd508ac22c|t=6|p=P-restrict,145045007d6a9fad70fe47092c50e25e,52469ecedb2b,e1c3dc3841e571a6f7ab1d5b1be2f1a570cb828c6c1baaa1766229e48e10be96,26751.0
,OSN-Twitter,85629,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,1028fc3601871d2324b19147ed974974,e1417183ff,6061a670beb5e8133b6d6a5551ed132cbc26af73a35033615182a353bf3b5518,44716.0
,OSN-Twitter,854747,plan=planC|status=19e495fb1ca467f7|t=12|p=P-takedown,cdab14d4d34a5cf52f28744fbbeb0ef7,45caf039ca89,b4e6f911e5281515df612d4372d0406ad335ffdc50cc1eea7a136ce574c50a55,42945.0
,OSN-Twitter,878748,plan=planB|status=48bafea50ecc1481|t=11|p=P-takedown,ba1444465478ceb7208b00f186977bfe,a2abae2b9fe7,e11fa5388a26d649208b265e967a811fb729e1467b2ac403ac5c9db038eb6afd,21016.0
,OSN-Twitter,126671,plan=planA|status=e950fbae6157de68|t=10|p=P-ban,ad32133503a5133bbd74691b216701b8,0b750f217d36,a1e0fda36506eaa0e6fe5b03a10e7f817057a668e4be3b6b0bf6ff7f333a1a06,33754.0
,OSN-Twitter,1115514,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,42bd3993afd9e367bf7f04da30e9d77d,fa1d36eef5f49e,d7466cbd0805f406701d562ae5aa0b896378d917d044e088de4c8ca356ed3f10,914.0
,OSN-Twitter,1942113,plan=planB|status=48bafea50ecc1481|t=11|p=P-override,9272532b898e5e1dce102cd99ef76c63,18817a8c9fb1f1,5b6e0b17bdea4f0143298eb355673b47440d70e047a66db68c763de56b10e702,45360.0
,OSN-Twitter,396905,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,cc8acea114ad8366fd1f99d184161746,225c5b3a798d,4e941696c07b63170e2137757ad87e5143dd60ccf00c5bd1186c3dd6307acd5c,33326.0
,OSN-Twitter,62496,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,d4109acc1d61de2af170adde507f1545,4e9a49d1a3,e2aa7125418b7bbccb529de72a0c2037bb1455cf747abc55e1f0e8e76e3b9f62,16671.0
,OSN-Twitter,149974,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-takedown,abb79d4051fba84b97b9c9e700db22f3,2230efece8a0,3d885b651cfca68d8cf95bf12dd6729c0e8c8ad4ad6e47a008f9ad849cff468a,7497.0
,OSN-Twitter,164158,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,395b5e6f72689fb91cdeb745fc97002e,5ca6aa0e59b3,291e4ef9afb22fa5eb8e9b0f79c0fc050cb66f898c15feaaf71ed042cb6d882d,49736.0
,OSN-Twitter,718952,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,eca2cee927f2b0f534c5ae068f1c933a,1569e85345bc,6f381452dfda9d00dc1b0380e912b6c99fe5d1950e40bad656d1c9e457ef27e4,2124.0
,OSN-Twitter,259677,plan=planA|status=8f5694f4f72568fa|t=4|p=P-override,71af66caba2568c1afad14c7eb39a347,473899fffe87,3d2efd13c907b7349a7b6f3e05d889acf94173d51589defe9847d60304ee5791,39718.0
,OSN-Twitter,842126,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,5c7d47d4a729872b46b74ca18cf92dfd,012c8c6f7148,b854223fb01fe76ab906f250986ee3f00ca2f30074aba503eaa1acd489969ca3,12168.0
,OSN-Twitter,90259,plan=planA|status=3f2b54a1bd7dfd3e|t=1|p=P-takedown,f65494b560ecec7310feef311858628f,3ac85cd79f,01a4fa2bf2c7e74b6e38d950e7263897ce10d04d09a88a9838e74be9f1e63f70,32267.0
,OSN-Twitter,1007470,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,b9914551636384c7f1c2d32cbb2998ff,3108b37e658259,a8c1a7ddbe20f14b41bca3a5b043239c5cb2d065897c8a6a4a0bb9cce290c0ef,28901.0
,OSN-Twitter,4980921,plan=planC|status=06710c35ee1eba56|t=3|p=P-escalate,596861aa72e2b9e151e86e5c53d43a66,8eb3cb12124076,583cc026d6883a386e69c7e06f2990ca6b3cf15561dfa57e46c31e1b9bf9a21a,16789.0
,OSN-Twitter,126401,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,855096c38e16efaf9b987c2a1cf18006,b8d6f85bb6d1,c3cc64fe9fd1ba2051a8c56e75c612c6eef1cf5bb3849f0d2ce9f3ec74f1dd7c,16538.0
,OSN-Twitter,239964,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,69364e304eefa93c00c626b19d847aa7,18e83aabb162,2fe63b1b8fefe5b7c02d726ca73e2b6787590f097cabaf2e5ce97e114e63b8a0,37876.0
,OSN-Twitter,668530,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-ban,f2994e34d3a56a424a482cf7373e1e27,66f25e0862a0,595aa99262431ec9a52ed383b9392680bf997688dd7b790e8f5cf6317b193ee0,10633.0
,OSN-Twitter,87472,plan=planA|status=3f2b54a1bd7dfd3e|t=1|p=P-override,3ddf3da1b95d5b3c9082919d6b394f15,52485e8a97,592c7b6f17c1a9a891791a7627a09814aa55a50e679ab79eab53a0c5d090a945,12187.0
,OSN-Twitter,860185,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,17159f1da12c6835c54e1e1b521526db,27c3180504bb,fee6c95d26902ae9623be65232e0e004d7d405406a90fdf381ed63b908c116f4,32713.0
,OSN-Twitter,3458959,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-ban,23a1ac60069be18e0ce522bf93138a1d,daf5ed5123a46b,fdad35b9e9e563c68a64f7cfb341ba6b37b27c47ce52e80c51754cc9731ed3c5,2330.0
,OSN-Twitter,694743,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,47acaf17044b74955d6fee910e7d525a,c986441beaa7,7b069b4052ff9b0cd01230ff239113770c7fe5af33efd7cf98f060db851b2119,4938.0
,OSN-Twitter,4644439,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,cb0b225c511f4e5e8eb77c0b36d780a3,957455ac2bc0a6,9850399619dfa96613c587e23c3431520cdd3bcdbd23ee852f347ad726cfa243,46059.0
,OSN-Twitter,197869,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,7cf9c96fe88ae224e5a24762c5dee346,e9008efb9a5c,4730da1c42ce27b7c8cb20ef83ea51da78f1ee73387779678f299764bf181630,46459.0
,OSN-Twitter,696679,plan=planC|status=2471cefd508ac22c|t=6|p=P-ban,215de73aa991ba7f33410ddfe1795bdb,c523772ae8fb,948fdc028e56727d3f6120aaa6b6ec8e7c63f5deca9d0d3fe133407c70fc83cf,9407.0
,OSN-Twitter,8764422,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,01e0cb96ea88c9ef09436f2fc5ab9b58,1c0cae2331ff45,0d7696ec5904a142d4c611c08c51485a9709e4e710f02688e369341e63edbd66,23166.0
,OSN-Twitter,8764218,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,be4ba36d0adbfe88afa60a407e1cdb28,368416a5d2ccb8,b3f571e7e143f677cccd042af7e20f821e29482033b37acc9ff29b354b55974f,42026.0
,OSN-Twitter,705880,plan=planA|status=8f5694f4f72568fa|t=4|p=P-takedown,b18de3838c1cf858558ed1fc63189a20,fb2587dedd5e,667f8ef31c0d9b76cbd6f6a7103eb9e32dc067d1510b3fff5490a9e5f7f16731,28519.0
,OSN-Twitter,489388,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,3aa245bfc9fcab2b1021da6c1cee0619,00e2673b9d1b,5c03749ea25baa53d7ff5fc5a5649f6b82b53c3a4ffed8581c207b9eb1bb1807,43516.0
,OSN-Twitter,2283,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-override,600bcbe599ced1e3c67f910945b562db,796ff52a,b06950835eac765971977794f9a3caac0197c34afb8627c4eadbf88b92d7f45f,15010.0
,OSN-Twitter,149747,plan=planB|status=16213c224e54322b|t=8|p=P-restrict,4ce6ac1e6646b6c08ded2800902b0df7,29c9d3ee4c34,9df9f13087c64df69a9cc7ebf4b16f1887425afc39312325b0b5aecec42f56cd,24458.0
,OSN-Twitter,107889,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,92813a0b18a8b414c9333a3b056bfe40,f1f477b226bd,12f03c2be6653edbe985bb3d8244cc21885a2d4c25486ff112397922e238d1fc,7230.0
,OSN-Twitter,492246,plan=planC|status=19e495fb1ca467f7|t=12|p=P-escalate,3195ea1d88f2099f7f8b8c5ce165b74a,50dcef40cdd3,c964221feb645a7519f3c31cce2877f4eebc01d49a06a270df55bdd4d57fe325,33734.0
,OSN-Twitter,31866,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,a289d89391c37143c93a67f5843a1a6d,9af89c95ac,21b5bf04eaa354fc944fc282356bc3a78f1f03c1550dda957ab08b6c4cb9ed9d,10999.0
,OSN-Twitter,493076,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,3916dc760540efccf9e1cdbe43a8216d,46e81c62872d,34e449f36065fbc2c45d1fec46290338cebea6558884cb326ec41efdb4dd22db,13444.0
,OSN-Twitter,501010,plan=planB|status=48bafea50ecc1481|t=11|p=P-takedown,ff5a88e06217706b0c08d3dcb1e38220,17ba4f3f53ba,88775a560886c7f25a6186f60c0e2dbe01eb17b5b47d422a6963e2fe6bfd6a35,43683.0
,OSN-Twitter,933901,plan=planC|status=2471cefd508ac22c|t=6|p=P-ban,e29daba9f6d354b3a27cc075fbfab889,f84710aa7a5f,6acb405449c7be424478843e00a2056cb9cd8289d0b67b6291439c35cd08974f,30015.0
,OSN-Twitter,135634,plan=planB|status=16213c224e54322b|t=8|p=P-override,c2118262968a9ee27c2748ecdecaa041,efb422773bb6,8d11e61371ee7f3d426f6fae9de638b6ffa2bd92147abf603103c93cc1871063,41807.0
,OSN-Twitter,83019,plan=planB|status=48bafea50ecc1481|t=11|p=P-ban,1109e99c2190c1a45874c3959c4c4716,de12abe441,aecd3c6606fb0438e8362fd69885d7b0ce728631ff3282a3801a020f724b85ab,31463.0
,OSN-Twitter,190589,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,d529e1129ae4f1b974c246f3a27c7304,df0e102d3203,2aef3626ad769ee3143aeade63cc98bf196e57d3861c0c4365fbaf6c9cdfdad5,27469.0
,OSN-Twitter,29424,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,9187bc4c87c858f2f0fe1a6992f41289,ebc27236bb,70d2af5979fe86ebe36ab8ec001e2ffe2161093de414a23caf28d5eed30ffe84,37804.0
,OSN-Twitter,74318,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,9d16880ba5b9701ba800ca5d221c83df,ae7de8c4f1,490924936c9656609d4987ae6ad88acf454f7123c178d72020736f7532303a5e,45115.0
,OSN-Twitter,636450,plan=planB|status=16213c224e54322b|t=8|p=P-ban,0519342227bbb1d3bda457fb75255483,cc69ec3258b8,6fe92bf57fb08b6d3ec116a9b1f60135d76a7610994d2755c6d9d48cc0c7e01c,25042.0
,OSN-Twitter,58513,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,b0ef05be28981d12cd906b77a00ccd25,0a73bbe37e,dccf5ccb8b5ec754ff219e7cb45dcab023494fcf613a3fdfde31fa98a7e5091c,29180.0
,OSN-Twitter,8762956,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,e31ef109d3ae7f9466da2588db5051d6,2745f2c176282c,cc931d650f9872bfed759846059dd66aed15ec79bc3460a80c90ff5bd2d2583d,47357.0
,OSN-Twitter,22911,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,b612342cd4d6f86e60432f8b8c66e0b7,261eb07820,9c00771aa5a7dea0b9ee8f1a0f733265c93b38990a596fc5824c73dfc5340a5f,4007.0
,OSN-Twitter,233964,plan=planA|status=e950fbae6157de68|t=10|p=P-restrict,d68a81d83a4153eaff84685e0579ef29,59761303d75b,600d7cc868a57152db8f13fc1d318c38cb552587f973536fd68a4ee843af0ed3,38325.0
,OSN-Twitter,188707,plan=planC|status=2471cefd508ac22c|t=6|p=P-takedown,548f8531cfa91d5e67119b27a480b6c3,f1822876adea,70757d01bf69e7a05d08f802ff9b56650fc263df54eff44be6f9f176e845388d,47428.0
,OSN-Twitter,96030,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,3d99e9876f514e91ada3178142cb1206,fa1f7a5b57,20c5990588e10ad7e04f566532bea1a817501a8c9f16f29387967efa093ad124,46961.0
,OSN-Twitter,7843576,plan=planA|status=e950fbae6157de68|t=10|p=P-escalate,c97f3099f61621eda009167c678295d2,86fb6394a6d9bf,02d02d84917ba7312e8801321a960a38b3de27dbedde987927a98048ff314ed3,48060.0
,OSN-Twitter,679508,plan=planC|status=19e495fb1ca467f7|t=12|p=P-takedown,3d9b3eaf0da8078c582abb314a156b81,6ba5a674d78a,2b444e143858dc19913b05a922324ffdab55cc90e075f7801e61b1feb52ddd66,39119.0
,OSN-Twitter,249394,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,ca2df819c0a818788432bd330a76dade,21d5e97bf6a3,706a17cb691e7b6af45537fce34a5386dd35a7576fee0d6b4eb1dd0ab13948cc,41257.0
,OSN-Twitter,8764218,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,e7af4e729d52694996f513a4d6768711,34e9a38f03dc17,4a0e5dbc1f4d02840588e82cbfb6f1ceb420d5dd9d16abd27bbb4c0e5eb254e0,28557.0
,OSN-Twitter,1128159,plan=planC|status=2471cefd508ac22c|t=6|p=P-override,4efc927a76ff061ffe61ab9b63005bf0,8e7ba82d544f03,7f1a9d3535ea19d7bd7261aae551b9cd221353e52152345aff0e61bab6c4afe7,20057.0
,OSN-Twitter,77968,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-restrict,2970a27761cebe211860b7676cc6b6c2,d4a028a173,c0a2e4533687d2dbd30b35b36575388c1171b831300550033651484d83fca0ed,21101.0
,OSN-Twitter,409254,plan=planB|status=16213c224e54322b|t=8|p=P-takedown,dece8d0fcc309b9cbc8d668ebfc245eb,6c3fa7f83fe2,699b0618df0b96b02c7994c2264edb6877cd95c191f3d429b31b60d5b48e4834,30696.0
,OSN-Twitter,409370,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-takedown,ce506c8e2bf6d10a1941a581eee8c30f,a4c152f32b17,958cec3f113d7b9e7807b7d5bb9d9dd678b6f6f258832f0d563e8a2cf46caf53,30996.0
,OSN-Twitter,67022,plan=planB|status=16213c224e54322b|t=8|p=P-restrict,8f1f43ba32f285fa1afd69c7b2ecc5d3,288363695d,4ff560b1dbe3bc9faa4827bff9c877febb0a2caefff527d97684a11062af506a,3337.0
,OSN-Twitter,32459,plan=planC|status=06710c35ee1eba56|t=3|p=P-takedown,29aa81235418a5ede84c5e3c3a803de4,49d5c69f1c,38fe7fd94e7f8d45bde8457d60a91948c5269332e1a75d9cb3b8fbe3ec136788,5666.0
,OSN-Twitter,278785,plan=planA|status=8f5694f4f72568fa|t=4|p=P-override,33b8a957a202f11a7ec7a2bd9336ac21,3620d2511f43,67d82378280d85387edb9e9dcc982cee57ef480a4d92db3f435a533c61a3747b,28317.0
,OSN-Twitter,8765094,plan=planC|status=06710c35ee1eba56|t=3|p=P-restrict,4a155cd3c3c76f2e0a144f8dfa4266d7,270f60200e78f7,7454b91880c17c6f266480061d8994a45db2619eca2fcc514fa1f1d7cb557496,12360.0
,OSN-Twitter,67016,plan=planB|status=16213c224e54322b|t=8|p=P-ban,78c216d4a8f15b2d8e1b4856c624ad90,60934f7c8c,7d5c508efa974b011a55b799f1af187120eb5f46a3c3acc026fffcf6e431f582,44502.0
,OSN-Twitter,163040,plan=planA|status=e950fbae6157de68|t=10|p=P-override,85241169778d4d8d56175421614bdf5d,88fac3ec9e84,74c3e975691cfdb177e8af870988ec0cca210a5d97e6ef7691ca693d1d1b2046,28717.0
,OSN-Twitter,8764417,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,9bfaabb1349942fbb1ab02fcfc5c6ac8,b0cedb7ce4a5e0,0bc1d2d4c4c3950d23d7afbfe89e5c0c4b813b2fc096be7ee8069169bce1c610,27317.0
,OSN-Twitter,176509,plan=planC|status=af0f3aa73f259987|t=9|p=P-escalate,438ab41ced12b21a7e4b5439b8e56109,30e8afef111c,084264d057d174d4d07403d13898c90c0b99f6498b3454f36d5b3220799aff11,41792.0
,OSN-Twitter,1054375,plan=planA|status=e950fbae6157de68|t=10|p=P-takedown,b829ae550de793ba233b6d1355f1b577,9eaade8ab2a349,e00175a1b972473beda7d024c05e7a9c5c493aabc63063bf7ddfd61d9ebe9841,38554.0
,OSN-Twitter,8763521,plan=planA|status=8f5694f4f72568fa|t=4|p=P-takedown,ebcdeb18379a02769498f6c5c27bf676,6f8f34890cc6c3,3b87de97732bd6dbe0d9171196b349ccdcc0b942474e432b50908d5f7461ca47,32943.0
