domain,transcript_id,signer_id,header,nonce_hex,ct_hex,tag_hex
OSN-Twitter,37738,1073155,37738|9|af0f3aa73f259987|planC,733aa827d1ba2e93c83c29946446f3ac,a3e7acbff5a002,8d6f92aa4401344fbab3dcc0c652d59543eff8528e9e5d15bd36e69d833c3081
OSN-Twitter,20567,485626,20567|6|2471cefd508ac22c|planC,150aebbb91b96f7b801a7147f2d8074b,0ce6d842b94b,73cb5f0f64ec6bb94949bc7a99e51073b91eaf6c81e20bd49835e3ba20754f97
OSN-Twitter,25620,939494,25620|2|3dbc83ebc3d88ac9|planB,db7a459b23bd4e40e4438dcd82927e1c,a302f2bac98c,78b36da48283d1a8c6d2d4d6b9a7e35c2da78780dc9eab474bb3466639f07ce3
OSN-Twitter,16729,693740,16729|8|16213c224e54322b|planB,2f358b50902d2c9b72b99c23027c92c8,576ff300a1ea,c77f24707c5a0c09f10da557417f513e839259fdc16a2b7e222dc709304c6a29
OSN-Twitter,5116,173498,5116|2|3dbc83ebc3d88ac9|planB,231b253d308df07c75f2cdca1bd23a4a,a7ac6d6b5b98,fb75a46cf90bc75c055978b707e2ee6d6a8d843fae5f247080262ea4729e027f
OSN-Twitter,48786,429058,48786|11|48bafea50ecc1481|planB,157cc69c9f25955aba3cfecba5be7745,9b42f785b3a0,9d05fc78fc6b55ee5dc85d613085d7d4ee6365088b17f19c5b44a4f6370b84cd
OSN-Twitter,47478,855665,47478|9|af0f3aa73f259987|planC,d9318c532db6856308328c2d4766f74d,bdf77e6b0d75,f4e52f4b2ad45aca4aa1ffaf326d35a40753e0597fdf6d056f6bbbb739f12623
OSN-Twitter,28409,4491,28409|12|19e495fb1ca467f7|planC,e4e678ddf400b7e14ea16415258223ac,f8507b4b,54e1d7e3655ba51abaa3f540bd747b73b8afecd3edbed91dc7bbc0f60270d4a7
OSN-Twitter,33864,645738,33864|2|3dbc83ebc3d88ac9|planB,d0049ac61af83f8eb7c9e18e41797066,f0eb653791f0,6f9492faa9e2958414d9de6b0377c88f2a29c9f28c1eba7107073f532b2c6798
OSN-Twitter,24818,370424,24818|3|06710c35ee1eba56|planC,cd04695a221f9b49ab85481f979d74a1,1bccd558f616,29cf6219282326808591efb511903b3d82ba58bb9cbe12618c649efd64f8f8b8
OSN-Twitter,5527,54353,5527|3|06710c35ee1eba56|planC,97f0a54ae6a022f2cbf6df99d147e96a,8a590f073f,4c39a3014a146faf69670f9f0e3c1997e55873d9bc76b24c4873a54c0134e584
OSN-Twitter,42096,732,42096|3|06710c35ee1eba56|planC,c99bdf2e874479acc80b50f28f8c8d3d,08aae7,6bd9c1f3a5edb86f12e55cb4dcfe238702dc96b2dc55b01c44d5836322d6d1f1
OSN-Twitter,18007,296477,18007|11|48bafea50ecc1481|planB,73272932fabd843d8be72ec62db5b8c7,61a8d0966a86,466297a2c07109197031a782ce156394c157d5f18230fa502d748588f453258f
OSN-Twitter,3738,488971,3738|11|48bafea50ecc1481|planB,4afb1bc558d6348df4dee7048c232cbc,27375d0ca5c8,2cc26aed99fabd72057ec58849c00813de96ce7c7a89cf8b6cb86bd0fa0c1c91
OSN-Twitter,2370,455054,2370|4|8f5694f4f72568fa|planA,00c6110f86cd36dd10c35838cefb1308,cb8cf6652671,10252e11b69ed38f2c83b7917a7a401900c70ecc0c3ec1dfb0bc589926666efc
OSN-Twitter,10522,212789,10522|8|16213c224e54322b|planB,68975946668a50e43c8ed2b9b0263235,f106ba536705,29c56bec65f6fab084709e4abc8c25b1845e7b983067926bd9de92a0ad5436e6
OSN-Twitter,11594,48908,11594|2|3dbc83ebc3d88ac9|planB,a0237cc44ee18fa25ef2cd4d14d67df5,f5cf310364,aba82b24224c2cf18b97effc384fa98dd107998d1fe1bdd7b092b799e20dbf95
OSN-Twitter,19871,85591,19871|1|3f2b54a1bd7dfd3e|planA,6b28186ce53e4b3de29a9c85a6687ed9,403ad80ff2,fe44deef13aca8eaf576de4c133f1e57554ba37d82cf12bd44ed9d4aa15a57fd
OSN-Twitter,35230,558709,35230|3|06710c35ee1eba56|planC,2458d7f9303db35994356ffab87172c7,524f2ec6b619,4d532632d0d00a836a270dc3fd9bb9417295feb34cd1b19e818abe9942dbbf4c
OSN-Twitter,47103,15664,47103|12|19e495fb1ca467f7|planC,71cad24cf5fa2ca701cf3312b758ad6c,f8eca71117,e69a5b96d7eae22bca7ceab5ed3a11334993c7dfd6261dc3ad0879bd45f0e309
OSN-Twitter,36373,69755,36373|7|373091e2d1f0f5ab|planA,b6ff8cc7b8ade016f0961231802f366a,2b0322f8d2,718ce8c3f1ed78c7960ccb52c3040c9556d8d90be6d7b7d53523a8cdffcb5d07
OSN-Twitter,34096,87028,34096|1|3f2b54a1bd7dfd3e|planA,7a5f3a60c2c0f0ac8d8779324f73151f,a4765ab6ba,16b6fc9a8cc6cf08990dd89937c969ad5109fe4adf273380139cbf6abd6e5880
OSN-Twitter,20013,1120622,20013|9|af0f3aa73f259987|planC,c7d7caebe1b9901af1b815c9f4d132a5,e10a100aabae4f,ad71fb6985ad7669d5e092fa55b5cbd7fe06636e0b67f9f291449f25a898113c
OSN-Twitter,4992,487543,4992|10|e950fbae6157de68|planA,2b158291ed919c679452413eccb582c3,ba2e441b01b6,ddeca8bb1a72df2229f21ab787c88b01bc96ee30c641169ced398f3ebb46028d
OSN-Twitter,6249,558709,6249|7|373091e2d1f0f5ab|planA,caa72e23b76ce8d8ac2af75e85d34cdb,2408e5eeb3eb,66cf35313c25ab58f02c1e0f001708f8fbae538e27e3b34115f338c4a48542df
OSN-Twitter,17788,153798,17788|7|373091e2d1f0f5ab|planA,d29511e9796808032fa75a41b2382ae0,5a228dcdb2db,3bc062db4b1318ce46674728ae44620743ae7b32e3a539bbcdf4fcce161a4ea7
OSN-Twitter,17861,869009,17861|10|e950fbae6157de68|planA,7cb7872804c8a6bfb38d60e14944e137,874d996118ac,28e6830dcf10e94e55186aa2d5147092dbc5e25356eb781ee57e40385e42cd51
OSN-Twitter,9531,233964,9531|12|19e495fb1ca467f7|planC,7abdf84692488b3041043918dde4dcb6,29a145ec3bb4,77afec53a1755054db514dbc78e909b2163bfb51d4be88c61b02f494357a713b
OSN-Twitter,44247,197306,44247|7|373091e2d1f0f5ab|planA,2a66c3a882dee3c4895a9e5dd568c9a1,f690123b7bb4,b85d7598a777093f31e41019fdb457673a053b2eca0a7a0e90a3d9915fc328e7
OSN-Twitter,33516,968165,33516|8|16213c224e54322b|planB,932aa47902725ed9bdd5b7e411003c17,cd4f7e382f9f,d0e6cdf931705def974249eaf4fa2c73f470b71255a2b0657ae6b18f4e5b7425
OSN-Twitter,18043,1627768,18043|3|06710c35ee1eba56|planC,1253b11e3fd6ad3fe7c29ddd212e9771,879459cb36c1fd,a2be3d79f662880ab445c9bd2ae8b50b2e4d8f8d9391c67a66aaf0fa506d0665
OSN-Twitter,37240,105897,37240|12|19e495fb1ca467f7|planC,5729a1798d423d7f2ecf83ce747ce950,d78223c94180,15144e5c1cde4f5596933f2dbad76b0dfacecbd4970ca45e6fb9f9197244d05c
OSN-Twitter,41396,475054,41396|8|16213c224e54322b|planB,6bed088f8caf392a0e8a554e8d212301,813a32813c70,a8c6ad9fad21eadd8820495acdafd60b65fbb3fad80d597d5a872d27defb5be4
OSN-Twitter,2350,20482,2350|1|3f2b54a1bd7dfd3e|planA,ce1455fa8bbfd86d8a71a1e42b58d997,d90cd4ea30,16553fe49e6dfeb49e084b8850128d6fe86fe14836a4f7cb59a632eb2691eafd
OSN-Twitter,46376,695641,46376|12|19e495fb1ca467f7|planC,97004a37c9bca82bbca317c4f47a091d,57d7c40a6e77,1bc154cfdec93f4717acf535f315a41f5a0f43722d496e234a00705858737373
OSN-Twitter,28419,845088,28419|8|16213c224e54322b|planB,7ac9c01157608de32c02eaec1426f49b,a4e6c14fedb4,c63a1ba563f4dd9e58fbb7f401ae022b796dfbe16ee3f36c632090662acd78bf
OSN-Twitter,40976,2778492,40976|2|3dbc83ebc3d88ac9|planB,3c1bd282ac341a38c286ef2b40688caf,e0742bcce79efa,5b8778246ee683c299be0d0723997f0859a01ad28b5193f896dbd86820777505
OSN-Twitter,10255,5980895,10255|7|373091e2d1f0f5ab|planA,3813a28f5492f7e4f098d770392d3381,6ececae8eed4f4,f1b82074863c8fe13de87267256e1f6d503fff29493493909ced5dfe176b72f4
OSN-Twitter,2871,8765167,2871|6|2471cefd508ac22c|planC,eabbf662e19fdf974ad1e6ec850853d9,e7b04ca7c70af7,d521514afb0bafd93eafbbd1821791babb4d55bfe7c6476bbb3c88e4ae35b1c0
OSN-Twitter,38262,391431,38262|8|16213c224e54322b|planB,a830e9fcd8da2035b54a6a7e19a6bf3e,865d2cb702f9,f30d21a0b53348935274d20dde786854161af3e5d558d276bdf48b75d6d4102a
OSN-Twitter,12871,487381,12871|8|16213c224e54322b|planB,cb62e25e901f6b03fc1920af99ff16cd,dbd16ddca32a,d922451cd6718e59cc666c51dee0ac8bb690b4d43f95446e0d8a3e811e09357f
OSN-Twitter,14538,159311,14538|1|3f2b54a1bd7dfd3e|planA,795ee813c8f7f6b03885bd365726142f,d48bdf12c6c3,c7aef60012decd137844516b8fdf58ba52e695a91f687cddfd78480f7a32f784
OSN-Twitter,25667,868921,25667|11|48bafea50ecc1481|planB,efee21ca2519647fb3e79de5457161eb,507e07880e68,b930c055f9ec46a43029e521016db8db527daebeab8c4fe67cb20c6c00fa677e
OSN-Twitter,17847,3034853,17847|9|af0f3aa73f259987|planC,8b84d81125996113bcdc360b86f41221,1ca3729da63e70,91286b6038aeb3f6977ca4e20397eacce08a7cbc8bad45e7e6cc223ebade33ec
OSN-Twitter,27006,606219,27006|4|8f5694f4f72568fa|planA,bd25f89da9eb495f954abd385a51d61c,8e1090aba659,e8f81d69b70c1d098ef1d122879ef0b147183787eb4b9fe28a0283646fef9ffc
OSN-Twitter,47669,61851,47669|5|6720d38cf49e1bd1|planB,aa440e084a9a10e3324d67eb1723e52b,c87fe2f7c6,9b4ffaa1d7c4a0928fcdae2c69e396e5adaebbe7e833376ffe775342e35d64fa
OSN-Twitter,23119,390568,23119|8|16213c224e54322b|planB,afe9f67054bddf8250cedb3df594fcc1,9a5c0d629bfb,dc6c64272f2557a2dfd06a7e08dab6a66febeac7c6062eeaca6d4054a56d8db9
OSN-Twitter,2729,7496,2729|1|3f2b54a1bd7dfd3e|planA,a52184e21f7bdac304653913d44b6145,c1236b80,04b4a84ebfa9988f66b60bc58d21028952f591392d7a14fb6957d676222e360d
OSN-Twitter,14703,190589,14703|6|2471cefd508ac22c|planC,9b980e3ed92376e9cba37279674b4597,bd93df41f377,c77378f4150db1ad924fdc7c69c658e7c756a0e54d427ab53532b3bef0ba58b1
OSN-Twitter,6618,81376,6618|2|3dbc83ebc3d88ac9|planB,a424d91acdf654a336b897be1f9f7edd,87b3634277,1b7fcec0741f35b82d0709df26c154eab2c6ef315f77ad44b088097b3c77c60b
OSN-Twitter,17537,135987,17537|5|6720d38cf49e1bd1|planB,5b28c4473e63bd5fee2f2188a608c51f,811ff3cd21b1,60007b513ff47039017b10be61130840f52c9641952b92af41f31f8d55572bd3
OSN-Twitter,25331,241768,25331|8|16213c224e54322b|planB,2479fe4498f081113e5df167ffade2ba,8f7e789eb0bf,8fd64fd409e48f8e7137be3b416df6df403f738610094eadd0765dc9205c6f93
OSN-Twitter,48894,395877,48894|12|19e495fb1ca467f7|planC,15300572b9549495744e49920d22cf8b,3777f279fd42,6d1e7cc1acbbff575d3f4d8983fa216696b57472b3abd8a00c24ef44d3586555
OSN-Twitter,34498,86080,34498|10|e950fbae6157de68|planA,50de1ec1de4cc83f8e9b4374eb6d7d40,063a87f0ec,294f6608a51e9cf4342100c8b53025d15f2b2ccc23598a1a19549e0a41370930
OSN-Twitter,27944,14673,27944|9|af0f3aa73f259987|planC,b31453b394a02fcb06b041a274f81b61,982cdd3709,4deefebf06fc0122f885e6b62efd93851ca6efc3df8f79a7e7a554d018cef3e1
OSN-Twitter,29556,7051,29556|5|6720d38cf49e1bd1|planB,a59e6acfbb1d3cf7686ef7e04a70b03b,dd44b1f2,f52c39fb2c7f197194df2521a11d1ead8edda1e9ba9ec57fa56de123a9838f4e
OSN-Twitter,43377,527357,43377|8|16213c224e54322b|planB,83e9f515406da1a5e0ec0804b9ffc9ba,f46cb57e15aa,c9e5fda16e7b91da3156e312b2b223e8bf4eb8b4da37196d8b699fdc3dcd93fd
OSN-Twitter,29679,1043296,29679|11|48bafea50ecc1481|planB,29377f255e5ef7a1813cde639f785c0c,a91adccc2ebc67,8d7f63bfcfa94571704100365a78ea93d137d77d8474ed30cba1a468ed31d60d
OSN-Twitter,12002,1028437,12002|7|373091e2d1f0f5ab|planA,3d2603c9bb4b4ac60e3dfa335842d894,591a5c2174d081,5a1a335f1ad15c1832049a477f3066162672219acb140e1bc124315345722b3c
OSN-Twitter,30581,241146,30581|7|373091e2d1f0f5ab|planA,c2809a5563a81de318395942928faeb2,b7542e88f93d,0d50af2bb4200e4fc76c6fe7711f9d864f2d67aeee342febceb58d9c0e819787
OSN-Twitter,35723,8764427,35723|5|6720d38cf49e1bd1|planB,2d918f8d9acbf144125dc812eecb5db1,22dd7b22b32d09,e1ddd9da5300ff70676dd7739b0809928f7f095b9b0eee239146988a1f1009eb
OSN-Twitter,11340,1753610,11340|11|48bafea50ecc1481|planB,457e1605e28faa0c75af5449d78611fe,d12ab46a3829cd,e7654e091ea94974d59a25309e97deb823b78d03de9d394c447bb5e701716325
OSN-Twitter,27467,1372889,27467|7|373091e2d1f0f5ab|planA,50d5c5948d2fd8a1f4419477f8a710e5,5b8ea1dd893262,33f443c2c57393607e3a27141e600c9c7174d75db36c4b4667cb60e214b33f3d
OSN-Twitter,4692,908378,4692|8|16213c224e54322b|planB,d0f83c640c646b6b40ef462d0e4e537a,04431aa6d2e5,c3da15adfded462f0a58d700eb0e012f15e1b8619dacc041c5dd769fb575c547
OSN-Twitter,9386,58551,9386|11|48bafea50ecc1481|planB,5c61754dffcdf4a74220cae855ab9653,c56b7e7872,e5f573f4d9ee20dc1776ec26ae945f44c6988cb43b935baa871477821e7713d7
OSN-Twitter,24421,249394,24421|8|16213c224e54322b|planB,a1020a64fdaaa072309865ebead7053e,8dfccbf85b4e,4255a30e034e27fd18c74260031b557e083052c49a5dbfe80267156dde90e157
OSN-Twitter,25055,382531,25055|2|3dbc83ebc3d88ac9|planB,f412a2bc42d9cd11d45c01495e87ad7c,e604e0f5134d,e9188142bcf848575a90930df59cf3ecb81e21d05dc62684dfd64cad90d4e82c
OSN-Twitter,21338,490664,21338|5|6720d38cf49e1bd1|planB,55d51640ab095276258ca8a95af94bde,be7b2e8af9de,e8a6c88d4975a0936efcbe5fea4457a4ccccb1a13cff959e969b3d6638dc2c9f
OSN-Twitter,16842,152412,16842|2|3dbc83ebc3d88ac9|planB,ea68c1faa483abd0d71c19e2c1cac952,cda8912c9d27,2e7bb2cd616f6c7ab585a26d3d96e6a18498533a4305e62303c3648fa427ac6e
OSN-Twitter,29513,510549,29513|4|8f5694f4f72568fa|planA,4a2c152485a41a8f1b2c2f663f92651b,be44c3974df0,f7f70522c194b7ef4cc84005da6da31203b6bbb05d58298aa521a0dc8ff8a82b
OSN-Twitter,7342,233884,7342|6|2471cefd508ac22c|planC,4f4c7349957d169d3c8147737996b57d,cf05d3431ba1,72e90d195fe16101c67ecc064469e37493fd5b14ca0f0021b12ec890d6f75833
OSN-Twitter,18151,675312,18151|1|3f2b54a1bd7dfd3e|planA,4e603fe64373bbbe40bdadbabfd58d73,919871ada4d8,0096b3d4fec7d510ec6f96c1201a94888284d488fb22ccd6906ba8b88f1784a3
OSN-Twitter,18402,22726,18402|8|16213c224e54322b|planB,8de119eccb494f27bf698c68060d0473,31e606d4bc,e3534fe5a4b3d43e7c2f9f2456bdf6c76bfbb6c24a619d674f22c86c9f45d701
OSN-Twitter,12822,485840,12822|1|3f2b54a1bd7dfd3e|planA,6e23763d9703bee174945bfe77ad3a63,c1d75b4c9164,22aad385590a8516c0645d48a56d40305f51f848704e3e825239fd633f0b3549
OSN-Twitter,26354,693191,26354|5|6720d38cf49e1bd1|planB,66dbb0fce889895f36b538a93877b8d0,bc13d1ae2198,c49370f6d972a67f81a05cd37a88ae17b801a9132e35b95f9e3bd9e4d2c7071d
OSN-Twitter,8945,2541,8945|12|19e495fb1ca467f7|planC,700daebad4139284c95f6b8454190d20,1647164f,016c899dd02d7c78a3a9f5a9a866e9a532376063a4d0e425f01e7c1e42afb24b
OSN-Twitter,39113,382531,39113|7|373091e2d1f0f5ab|planA,0e48decc18107095c56173bfb77b14df,d778781fdb1c,d753c758cd5f92f5f27e5d2e5257fd454063b9339c612b55290b52805d6767fa
OSN-Twitter,36911,852840,36911|5|6720d38cf49e1bd1|planB,442636fd2ee122e3212646c206f88c34,fb56682dd3a7,fcd6625a9a9fcaf42a46d6ed954c79c4b1de0e3642025e45cda2adee1331f664
OSN-Twitter,26905,875000,26905|1|3f2b54a1bd7dfd3e|planA,8455578253ba8ec542488b23f6f81acc,30c089997428,32b82053aded94ab994e033de9d0c6a6c9103a9a90fcdb6ceedcfa13f2dd26de
OSN-Twitter,4035,689737,4035|9|af0f3aa73f259987|planC,6e11f350f6de838fed57a4ffdb8540c7,cdaf91650157,346d96014c9e2bafe59e211fdad6e3d6d578988ea945736c3aca174d9a3d0cd2
OSN-Twitter,13224,285508,13224|2|3dbc83ebc3d88ac9|planB,8771592e6c08cf5da95c0c7bdb436d07,7e2c14ccc0b3,69da9253a2e124d526286379c0f2ae0016766af4d2179505c63c47d74988981d
OSN-Twitter,5977,414337,5977|5|6720d38cf49e1bd1|planB,45215f994d3be5997c33860dcbd462a2,794fdb197e7f,908e41e2098960a576410e4a0196920d326105fa69bf74d88cdb904ca51f806f
OSN-Twitter,21620,224061,21620|10|e950fbae6157de68|planA,1a050f066bbfd8547bd62f055d183dff,666e99606d80,5fd82b80ea7bdeb93fa4c47ae27f9961fef44a6f4aed7c03c3691f2d99938716
OSN-Twitter,23964,489388,23964|7|373091e2d1f0f5ab|planA,0eb82b312ac3040786c1c4f6f74f3481,5fea822c0771,d5f76e7d2e0b2f3f95ead42a24ecc70b561217b7d5edc8196a525a0c95441f88
OSN-Twitter,8318,493247,8318|8|16213c224e54322b|planB,7d02074e3a80fd8cea07bc2f96e823c8,57fab9164c01,e97a01ec28da6a99ea9f158848e9b0fd9fd7b273ec98c892ffc820bbbc0af006
OSN-Twitter,17293,30174,17293|3|06710c35ee1eba56|planC,fec4acbeac246c37c61935defe518fce,502fb78694,9595ecdc0584584881f3c34c3abaaa46a425abc47e08b89fad9608dfd90dfec7
OSN-Twitter,30760,479445,30760|7|373091e2d1f0f5ab|planA,00e3e360bd4df86125d498afc2581e7f,87f44fdafc81,f88f546de6ddb29e22d9fe96ef9669ea06f08858c7054229a051ea1a93ac55d4
OSN-Twitter,8856,64817,8856|8|16213c224e54322b|planB,ff84dda751c619a81399805804dfdf39,3e27d94494,64615a471ddad305dd451ae9426fe61ef5d457773d550c167f9a946b3f094016
OSN-Twitter,12591,8763520,12591|10|e950fbae6157de68|planA,dbcbb2c3bbb190cbe36fa346a41ed544,b94f3a17878dd5,0d592a4695a435ebdac39b60e68b21bfe4665bf4467020e8c66e8e9a29bd2620
OSN-Twitter,11939,490664,11939|12|19e495fb1ca467f7|planC,ba0bd3784a390005fa61e87e83f10b3b,b2199a382315,d07a58dc6f12fc157db920efe75fe21d8eb804c39d96e3467c03e49a7c11ce61
OSN-Twitter,16224,499363,16224|7|373091e2d1f0f5ab|planA,45f4ff78fc4255da017525028cceb7ba,39f2d9873221,205a14c953e97a505ab10a858d5e472c63813221f365d09b2e211251fbb9f5d5
OSN-Twitter,1974,219098,1974|4|8f5694f4f72568fa|planA,122aa63acb483d452cc1eef6fd4fc618,40cc38113cee,2ba0d9579f5b76859610d7bacca19fe52c3550c5df3008c0225575b22bc25e5a
OSN-Twitter,23163,855144,23163|8|16213c224e54322b|planB,f2201fb7743229ca123b12b361b52ce0,58dd9d2855c8,8b00b4831be97c9293c7660cb918f6d5aa0e17ee7c97e8e48ba6387a87dc81b2
OSN-Twitter,10635,15277,10635|3|06710c35ee1eba56|planC,47edf2cdabd57609ea5e1318db95a667,6e20e2eb47,02117bdee0a0b61c2ec7ca300a27e9e592468a867ad769668d565d0a92f2e636
OSN-Twitter,24086,492977,24086|8|16213c224e54322b|planB,c8dd95ef3436ea6bafb94db56cdc7985,88d5be321ecf,9da818688a27fa3053e00844610aff406c0ccc5130b55dffbb7882c20f4d912d
OSN-Twitter,21153,641895,21153|6|2471cefd508ac22c|planC,1c7354266486291c6b116883f4104663,1cc7322b9f2c,2e1a19dd47add81698487fa8dadd653f2ee191422df20c6a6c96b3722a745de7
OSN-Twitter,19108,683454,19108|8|16213c224e54322b|planB,cd6e6a96bcf11ef0ff031da2c451e2f8,067f62d4b837,eec61a5678267810c5bd45f710a3a435e3e88392a3772018e4dfd3a211332613
OSN-Twitter,28470,619420,28470|8|16213c224e54322b|planB,22a78d78f0d43121483ddccedd3ffa84,872a8b81221d,b1ff291d424548e49a0fe17d7bcce292ef880b70daa3c200817f40e6a9c028da
OSN-Twitter,10182,129136,10182|4|8f5694f4f72568fa|planA,2e406d9b1b4365374a8c2b1b4ab3c056,7e90b5e6caca,ab9be05290d902ef9cdf112e322138d0bda41019205c007cd08d972a7443fa79
OSN-Twitter,4065,148164,4065|4|8f5694f4f72568fa|planA,ea6aba2153e61371bb69bd77da6740a8,0152e411f1a8,9484d35f200ce796581cf92317350ed2f045234988793580c9aa9ef15b53bb9d
OSN-Twitter,3438,3458959,3438|2|3dbc83ebc3d88ac9|planB,185667ed6213cad7b362d0f35a6a45f9,ae9ac0ce308581,353e6b6339b59850a9918032b5175fce87d81f483615593fa761b8436050ed7d
OSN-Twitter,32014,40410,32014|1|3f2b54a1bd7dfd3e|planA,a36d0971e829176b63c740d36a8226fb,382ac04e7f,d440e6be4399f9d055d9f09e60e08c4fd1e97e40edbaa62f0e0e3f5eafab4f7d
OSN-Twitter,19849,40951,19849|2|3dbc83ebc3d88ac9|planB,fcf537f37f80d7dea973553f619c09f4,739fef4b17,76228aea0d5491603a1e8fa9ae51befa1daf2b279d070b95bc48927f5afac023
OSN-Twitter,22318,743465,22318|6|2471cefd508ac22c|planC,ba933fc9299dc87af06ab7eb3c0fdbce,9f713464d313,c1881ef1059dc1e635999c8c714af4ccd8f193d5d894863e547e69b9afd3cf90
OSN-Twitter,10637,696703,10637|4|8f5694f4f72568fa|planA,f2a84bf7c813ec3670ca7557ad6acaf4,1fc4e9d1cae4,fc1b312b76b22e84c8471f294446c394ee348b65d2f38c45d0f2f4d7b1b19b48
OSN-Twitter,26496,868921,26496|2|3dbc83ebc3d88ac9|planB,9199d7f35e968baa59a9c5f6e6ce64d9,ff5352e526c3,886c283f4a54bf325b421f0c4806f640f6492793d2ef4d11152e8008785b2e11
OSN-Twitter,907,294240,907|10|e950fbae6157de68|planA,4d0be3e03cc7eb0841280d6bf48f32f3,9f227ce12033,4025f580ec84dade7159815752a4f5dd49f8a29b6802202545160cecb2209fe3
OSN-Twitter,48764,645738,48764|5|6720d38cf49e1bd1|planB,9be0b0c6576e2584526bde61261c1efc,abb7d25219aa,9c73a94a3e52e47925564217edffbf63b6ca933f4169c8aed0716d932afb15f2
OSN-Twitter,8262,534965,8262|11|48bafea50ecc1481|planB,897cc6c3cd4a5eb76ae16c59003d498d,6b5b3802ec32,1a26d72997b8dccc047ba81bf706d96e9a15b4686f1364b13c1779b30e18eb5e
OSN-Twitter,14487,22080,14487|9|af0f3aa73f259987|planC,d48de99e97ac29281fcdef772a7a1fd5,4ef20d5462,7194c5a12f3c4afffcdeabe89bbfe1aeda334ea932ca4f71add11f9cd7108ace
OSN-Twitter,21975,488898,21975|8|16213c224e54322b|planB,0dc8d828b4ef210362f7e752d8aea7ae,de7b53453036,ad86893f3450f58d37ec084003d1d667c6ee63ca32bcd3d3c6d25e0b204a45f0
OSN-Twitter,13442,492246,13442|2|3dbc83ebc3d88ac9|planB,375ddc8fe28554ee745c370952ea83ea,eeb872c17516,3628a24fd0a8ddab771f86511e69d0dc604b3ca09a1590eecd078e0d47a1b22f
OSN-Twitter,34217,1668761,34217|6|2471cefd508ac22c|planC,bc6a0e2378ba72916272174ee3d43414,a3af88d57e4df1,cbf75dc97bf45711bed7d303d9521e255195f6cc8fd4b11c3048f993ac59e3a1
OSN-Twitter,12403,163040,12403|12|19e495fb1ca467f7|planC,d44c91cc3085bae2153c677bbe2f51fb,700efb18c1be,a67d04a48902e4da22291e6563d3a9a83ba892896295c9b6992e0281d7d0dbbe
OSN-Twitter,49055,3421280,49055|3|06710c35ee1eba56|planC,e8c84f01d8c76cec7fc8e97a47dca9b2,3263ddb3a6b1d4,44568a2936cff340b6c55539e90a93cc2cb2d2d0cf9d5ee2dedb7351f636a484
OSN-Twitter,27620,184346,27620|9|af0f3aa73f259987|planC,10d2de16b353a1c697ad75fa0104d30a,1c5958129767,89e590f269ec88b65bc98f6a976ba7c65fd16abcf4c9fc9d57de86bee9f81b4c
OSN-Twitter,47883,63410,47883|7|373091e2d1f0f5ab|planA,8f4b4d47b8497b7e57ade85bfdeaef61,19e2f5fdb6,a1b958ff0a491f6a17697c69261e340955f19ff7714fce50171beb78365f5cfc
OSN-Twitter,12005,45567,12005|3|06710c35ee1eba56|planC,374c760b43f1f85904913726c0327ab8,1c6eb23d30,db96c5b2137eca79728e38477dc763335fc5d471d261cd442b62415ca9307414
OSN-Twitter,26038,842922,26038|6|2471cefd508ac22c|planC,a10f3928546b1763cbcb34451888e373,18a7e7193ad0,b0478f57f86f02b71b32c45238995f755d8dd231aeaff0ce01ed6b2e1b79cb9f
OSN-Twitter,45503,867943,45503|7|373091e2d1f0f5ab|planA,d8a2adbcab970baf2a78bda1fd4930f0,61405d99eabe,13ee5a3fbc45e9aa13d5b192500b5f5c04ba58b8ba23781b231eeec6d6e6a884
OSN-Twitter,545,584516,545|11|48bafea50ecc1481|planB,115cb9d7bf9bb6713a1c6bd12f0b985b,6fb333003ce0,03ce135544a6b98d7c9ca3aeb063f04406d9136ae800448a6a66d6a78b619c49
OSN-Twitter,17098,424699,17098|10|e950fbae6157de68|planA,62056230b52477e026925a254ceace66,d0103899e100,bb9ba71d1234cfb3c608f1e93cf4190b38c003ef4ad7d6671de9e72a41b18564
OSN-Twitter,43692,634600,43692|6|2471cefd508ac22c|planC,c9637f04fd62d0366b4e0e80d8134c32,ac98b7a211c6,2c2b09d0eb69a893e6dfe2131df1620640eae92b1baee22c5c79bab7b1b61ccb
OSN-Twitter,41254,939494,41254|9|af0f3aa73f259987|planC,98cbddac37d6b2a5cd566c77ce37ac6f,4089966683a5,d0cd9a961a61e4e773d01af12381fdc47cb9d5ff2a97cd47bc42b090e704e6d4
OSN-Twitter,16023,176509,16023|8|16213c224e54322b|planB,c796ad7401cbf424a264cd281741c4cb,1453186fd830,bdd50d9f09576a0f4e0ec12e2b3a6e7d75a217472b2585d13297539afa5504f0
OSN-Twitter,38323,1372889,38323|12|19e495fb1ca467f7|planC,2b0f0f2dad227539accd717ea74301e5,0d7d3eba9adca8,0c1f7885ae933abb0a209bc0576c9e9f52851cb371535cbb84c16b81311b9e3b
OSN-Twitter,48912,257753,48912|8|16213c224e54322b|planB,6d888e16e13d853b5c4348fa291e8e75,eefeb69b9487,dedc12eb87c61b9591ca86b02ffe492daa20184ff25a0218334ea029eca10114
OSN-Twitter,2066,706345,2066|12|19e495fb1ca467f7|planC,a1487e8a7e14fae8b738618ff147513d,fa37f70e2cb6,25f7b4a228ba8658f112bbfad72aa51b7f36f972a2197052c8b2efa125baacb3
