domain,transcript_id,opened_signer,auditor_id,header,seed
OSN-Twitter,15162,34752,auditor,15162|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15165,61851,auditor,15165|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15176,864068,auditor,15176|9|af0f3aa73f259987|planC,0
OSN-Twitter,15184,497733,auditor,15184|9|af0f3aa73f259987|planC,0
OSN-Twitter,15190,489388,auditor,15190|6|2471cefd508ac22c|planC,0
OSN-Twitter,15200,867943,auditor,15200|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15211,23676,auditor,15211|9|af0f3aa73f259987|planC,0
OSN-Twitter,15212,728223,auditor,15212|8|16213c224e54322b|planB,0
OSN-Twitter,15239,716,auditor,15239|12|19e495fb1ca467f7|planC,0
OSN-Twitter,15264,391298,auditor,15264|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15271,494487,auditor,15271|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15272,22121,auditor,15272|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15273,112710,auditor,15273|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,15292,37779,auditor,15292|8|16213c224e54322b|planB,0
OSN-Twitter,15321,287784,auditor,15321|12|19e495fb1ca467f7|planC,0
OSN-Twitter,15324,35743,auditor,15324|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15325,492246,auditor,15325|8|16213c224e54322b|planB,0
OSN-Twitter,15327,8763526,auditor,15327|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15329,28129,auditor,15329|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15331,244112,auditor,15331|9|af0f3aa73f259987|planC,0
OSN-Twitter,15332,1374301,auditor,15332|6|2471cefd508ac22c|planC,0
OSN-Twitter,15334,442962,auditor,15334|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15354,451909,auditor,15354|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15369,606219,auditor,15369|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15375,63598,auditor,15375|10|e950fbae6157de68|planA,0
OSN-Twitter,15382,448320,auditor,15382|8|16213c224e54322b|planB,0
OSN-Twitter,15386,252683,auditor,15386|8|16213c224e54322b|planB,0
OSN-Twitter,15392,150367,auditor,15392|10|e950fbae6157de68|planA,0
OSN-Twitter,15397,139642,auditor,15397|6|2471cefd508ac22c|planC,0
OSN-Twitter,15419,265395,auditor,15419|10|e950fbae6157de68|planA,0
OSN-Twitter,15424,86080,auditor,15424|3|06710c35ee1eba56|planC,0
OSN-Twitter,15429,12932,auditor,15429|9|af0f3aa73f259987|planC,0
OSN-Twitter,15455,8768,auditor,15455|6|2471cefd508ac22c|planC,0
OSN-Twitter,15464,151691,auditor,15464|3|06710c35ee1eba56|planC,0
OSN-Twitter,15473,22581,auditor,15473|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15477,619420,auditor,15477|9|af0f3aa73f259987|planC,0
OSN-Twitter,15487,377954,auditor,15487|6|2471cefd508ac22c|planC,0
OSN-Twitter,15500,139642,auditor,15500|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15502,253327,auditor,15502|6|2471cefd508ac22c|planC,0
OSN-Twitter,15534,1232416,auditor,15534|9|af0f3aa73f259987|planC,0
OSN-Twitter,15537,32173,auditor,15537|10|e950fbae6157de68|planA,0
OSN-Twitter,15538,7857376,auditor,15538|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15545,456594,auditor,15545|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15553,874424,auditor,15553|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15554,488971,auditor,15554|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15559,22464,auditor,15559|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15565,150241,auditor,15565|6|2471cefd508ac22c|planC,0
OSN-Twitter,15570,135806,auditor,15570|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15574,43788,auditor,15574|11|48bafea50ecc1481|planB,0
OSN-Twitter,15580,1491515,auditor,15580|3|06710c35ee1eba56|planC,0
OSN-Twitter,15596,215393,auditor,15596|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15609,3109655,auditor,15609|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,15628,124751,auditor,15628|12|19e495fb1ca467f7|planC,0
OSN-Twitter,15632,68299,auditor,15632|11|48bafea50ecc1481|planB,0
OSN-Twitter,15633,269564,auditor,15633|6|2471cefd508ac22c|planC,0
OSN-Twitter,15637,631164,auditor,15637|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15643,99246,auditor,15643|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15649,300459,auditor,15649|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15681,57010,auditor,15681|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15682,8764524,auditor,15682|9|af0f3aa73f259987|planC,0
OSN-Twitter,15704,1491515,auditor,15704|8|16213c224e54322b|planB,0
OSN-Twitter,15705,498937,auditor,15705|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15718,724834,auditor,15718|3|06710c35ee1eba56|planC,0
OSN-Twitter,15732,1467900,auditor,15732|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15742,2498872,auditor,15742|6|2471cefd508ac22c|planC,0
OSN-Twitter,15763,684654,auditor,15763|10|e950fbae6157de68|planA,0
OSN-Twitter,15764,2343741,auditor,15764|10|e950fbae6157de68|planA,0
OSN-Twitter,15781,527357,auditor,15781|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,15807,476848,auditor,15807|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15813,22408,auditor,15813|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15814,149916,auditor,15814|11|48bafea50ecc1481|planB,0
OSN-Twitter,15817,495679,auditor,15817|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15820,575983,auditor,15820|12|19e495fb1ca467f7|planC,0
OSN-Twitter,15821,241146,auditor,15821|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15822,4473,auditor,15822|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,15856,621699,auditor,15856|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15858,149830,auditor,15858|11|48bafea50ecc1481|planB,0
OSN-Twitter,15888,873814,auditor,15888|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,15903,1068587,auditor,15903|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15920,150623,auditor,15920|8|16213c224e54322b|planB,0
OSN-Twitter,15929,3033194,auditor,15929|11|48bafea50ecc1481|planB,0
OSN-Twitter,15935,1187113,auditor,15935|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15936,3458959,auditor,15936|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15943,879560,auditor,15943|9|af0f3aa73f259987|planC,0
OSN-Twitter,15957,688136,auditor,15957|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15988,835064,auditor,15988|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15993,470315,auditor,15993|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,15995,225110,auditor,15995|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,15996,40100,auditor,15996|4|8f5694f4f72568fa|planA,0
OSN-Twitter,15999,513878,auditor,15999|11|48bafea50ecc1481|planB,0
OSN-Twitter,16002,994123,auditor,16002|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16008,676529,auditor,16008|9|af0f3aa73f259987|planC,0
OSN-Twitter,16010,834808,auditor,16010|6|2471cefd508ac22c|planC,0
OSN-Twitter,16017,197662,auditor,16017|9|af0f3aa73f259987|planC,0
OSN-Twitter,16026,785934,auditor,16026|3|06710c35ee1eba56|planC,0
OSN-Twitter,16027,39735,auditor,16027|3|06710c35ee1eba56|planC,0
OSN-Twitter,16040,585,auditor,16040|11|48bafea50ecc1481|planB,0
OSN-Twitter,16057,78362,auditor,16057|8|16213c224e54322b|planB,0
OSN-Twitter,16058,455563,auditor,16058|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,16072,78857,auditor,16072|9|af0f3aa73f259987|planC,0
OSN-Twitter,16077,186037,auditor,16077|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16083,149370,auditor,16083|9|af0f3aa73f259987|planC,0
OSN-Twitter,16124,496240,auditor,16124|3|06710c35ee1eba56|planC,0
OSN-Twitter,16129,257753,auditor,16129|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16149,549496,auditor,16149|11|48bafea50ecc1481|planB,0
OSN-Twitter,16186,488204,auditor,16186|4|8f5694f4f72568fa|planA,0
OSN-Twitter,16207,150241,auditor,16207|3|06710c35ee1eba56|planC,0
OSN-Twitter,16228,244768,auditor,16228|10|e950fbae6157de68|planA,0
OSN-Twitter,16230,577713,auditor,16230|4|8f5694f4f72568fa|planA,0
OSN-Twitter,16247,20027,auditor,16247|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16276,5980895,auditor,16276|8|16213c224e54322b|planB,0
OSN-Twitter,16280,208107,auditor,16280|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16294,87352,auditor,16294|11|48bafea50ecc1481|planB,0
OSN-Twitter,16305,136897,auditor,16305|12|19e495fb1ca467f7|planC,0
OSN-Twitter,16311,584516,auditor,16311|12|19e495fb1ca467f7|planC,0
OSN-Twitter,16318,1835814,auditor,16318|4|8f5694f4f72568fa|planA,0
OSN-Twitter,16343,1383991,auditor,16343|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16355,525491,auditor,16355|11|48bafea50ecc1481|planB,0
OSN-Twitter,16359,445768,auditor,16359|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16361,717328,auditor,16361|4|8f5694f4f72568fa|planA,0
OSN-Twitter,16389,8762949,auditor,16389|10|e950fbae6157de68|planA,0
OSN-Twitter,16401,149452,auditor,16401|8|16213c224e54322b|planB,0
OSN-Twitter,16416,8764090,auditor,16416|4|8f5694f4f72568fa|planA,0
OSN-Twitter,16441,8765701,auditor,16441|3|06710c35ee1eba56|planC,0
OSN-Twitter,16466,470315,auditor,16466|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,16472,852840,auditor,16472|3|06710c35ee1eba56|planC,0
OSN-Twitter,16478,399226,auditor,16478|9|af0f3aa73f259987|planC,0
OSN-Twitter,16480,503628,auditor,16480|9|af0f3aa73f259987|planC,0
OSN-Twitter,16513,181788,auditor,16513|9|af0f3aa73f259987|planC,0
OSN-Twitter,16515,426728,auditor,16515|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16521,13621,auditor,16521|8|16213c224e54322b|planB,0
OSN-Twitter,16558,728250,auditor,16558|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16559,89222,auditor,16559|8|16213c224e54322b|planB,0
OSN-Twitter,16580,41422,auditor,16580|6|2471cefd508ac22c|planC,0
OSN-Twitter,16593,34607,auditor,16593|11|48bafea50ecc1481|planB,0
OSN-Twitter,16611,370424,auditor,16611|8|16213c224e54322b|planB,0
OSN-Twitter,16622,545419,auditor,16622|3|06710c35ee1eba56|planC,0
OSN-Twitter,16624,3106276,auditor,16624|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16631,37779,auditor,16631|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16634,22872,auditor,16634|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16635,476848,auditor,16635|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16643,951961,auditor,16643|10|e950fbae6157de68|planA,0
OSN-Twitter,16684,3309532,auditor,16684|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,16688,149283,auditor,16688|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16689,659808,auditor,16689|9|af0f3aa73f259987|planC,0
OSN-Twitter,16698,2498872,auditor,16698|3|06710c35ee1eba56|planC,0
OSN-Twitter,16705,229140,auditor,16705|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16712,127943,auditor,16712|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16716,2283433,auditor,16716|10|e950fbae6157de68|planA,0
OSN-Twitter,16729,693740,auditor,16729|8|16213c224e54322b|planB,0
OSN-Twitter,16744,127713,auditor,16744|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16763,567800,auditor,16763|8|16213c224e54322b|planB,0
OSN-Twitter,16768,415296,auditor,16768|11|48bafea50ecc1481|planB,0
OSN-Twitter,16811,149536,auditor,16811|6|2471cefd508ac22c|planC,0
OSN-Twitter,16834,903673,auditor,16834|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,16858,707001,auditor,16858|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16871,5828116,auditor,16871|11|48bafea50ecc1481|planB,0
OSN-Twitter,16881,91579,auditor,16881|3|06710c35ee1eba56|planC,0
OSN-Twitter,16884,228112,auditor,16884|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16888,225090,auditor,16888|3|06710c35ee1eba56|planC,0
OSN-Twitter,16892,495679,auditor,16892|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16906,8765370,auditor,16906|9|af0f3aa73f259987|planC,0
OSN-Twitter,16917,92355,auditor,16917|11|48bafea50ecc1481|planB,0
OSN-Twitter,16928,8592362,auditor,16928|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,16931,8765314,auditor,16931|12|19e495fb1ca467f7|planC,0
OSN-Twitter,16944,4017163,auditor,16944|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,16952,1025389,auditor,16952|8|16213c224e54322b|planB,0
OSN-Twitter,16956,4617,auditor,16956|9|af0f3aa73f259987|planC,0
OSN-Twitter,16959,160671,auditor,16959|9|af0f3aa73f259987|planC,0
OSN-Twitter,16974,484999,auditor,16974|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,16976,60988,auditor,16976|3|06710c35ee1eba56|planC,0
OSN-Twitter,16977,112712,auditor,16977|10|e950fbae6157de68|planA,0
OSN-Twitter,16982,12098,auditor,16982|6|2471cefd508ac22c|planC,0
OSN-Twitter,16990,8762947,auditor,16990|9|af0f3aa73f259987|planC,0
OSN-Twitter,16997,8765136,auditor,16997|11|48bafea50ecc1481|planB,0
OSN-Twitter,16999,44210,auditor,16999|9|af0f3aa73f259987|planC,0
OSN-Twitter,17001,22512,auditor,17001|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,17013,22062,auditor,17013|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17022,150888,auditor,17022|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17023,493477,auditor,17023|6|2471cefd508ac22c|planC,0
OSN-Twitter,17041,493477,auditor,17041|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17059,8765335,auditor,17059|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17060,263452,auditor,17060|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17071,61019,auditor,17071|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17078,148373,auditor,17078|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17084,744393,auditor,17084|11|48bafea50ecc1481|planB,0
OSN-Twitter,17086,493922,auditor,17086|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17096,497758,auditor,17096|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17101,415260,auditor,17101|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17102,382531,auditor,17102|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17113,8762942,auditor,17113|8|16213c224e54322b|planB,0
OSN-Twitter,17118,4790,auditor,17118|8|16213c224e54322b|planB,0
OSN-Twitter,17121,91102,auditor,17121|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17131,54628,auditor,17131|10|e950fbae6157de68|planA,0
OSN-Twitter,17136,188975,auditor,17136|8|16213c224e54322b|planB,0
OSN-Twitter,17137,181031,auditor,17137|8|16213c224e54322b|planB,0
OSN-Twitter,17139,34607,auditor,17139|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17144,61772,auditor,17144|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17154,403143,auditor,17154|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17156,8765342,auditor,17156|9|af0f3aa73f259987|planC,0
OSN-Twitter,17175,1350173,auditor,17175|8|16213c224e54322b|planB,0
OSN-Twitter,17182,456594,auditor,17182|8|16213c224e54322b|planB,0
OSN-Twitter,17183,8763527,auditor,17183|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17188,661051,auditor,17188|3|06710c35ee1eba56|planC,0
OSN-Twitter,17193,1518167,auditor,17193|11|48bafea50ecc1481|planB,0
OSN-Twitter,17201,150199,auditor,17201|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17213,492246,auditor,17213|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17239,22527,auditor,17239|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,17255,483656,auditor,17255|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17258,3486871,auditor,17258|3|06710c35ee1eba56|planC,0
OSN-Twitter,17288,1638737,auditor,17288|6|2471cefd508ac22c|planC,0
OSN-Twitter,17292,646084,auditor,17292|3|06710c35ee1eba56|planC,0
OSN-Twitter,17312,549689,auditor,17312|10|e950fbae6157de68|planA,0
OSN-Twitter,17318,503770,auditor,17318|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17324,3094813,auditor,17324|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17350,1020667,auditor,17350|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17357,22696,auditor,17357|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,17362,553548,auditor,17362|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17366,235039,auditor,17366|9|af0f3aa73f259987|planC,0
OSN-Twitter,17370,167370,auditor,17370|9|af0f3aa73f259987|planC,0
OSN-Twitter,17380,769996,auditor,17380|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,17383,660612,auditor,17383|10|e950fbae6157de68|planA,0
OSN-Twitter,17387,938498,auditor,17387|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17391,19382,auditor,17391|8|16213c224e54322b|planB,0
OSN-Twitter,17392,447989,auditor,17392|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17407,903673,auditor,17407|8|16213c224e54322b|planB,0
OSN-Twitter,17411,8765364,auditor,17411|8|16213c224e54322b|planB,0
OSN-Twitter,17418,990342,auditor,17418|11|48bafea50ecc1481|planB,0
OSN-Twitter,17425,8765667,auditor,17425|3|06710c35ee1eba56|planC,0
OSN-Twitter,17429,8764419,auditor,17429|11|48bafea50ecc1481|planB,0
OSN-Twitter,17442,496357,auditor,17442|10|e950fbae6157de68|planA,0
OSN-Twitter,17446,114043,auditor,17446|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,17465,8765092,auditor,17465|11|48bafea50ecc1481|planB,0
OSN-Twitter,17476,18770,auditor,17476|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17483,842126,auditor,17483|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17494,153668,auditor,17494|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17513,96056,auditor,17513|8|16213c224e54322b|planB,0
OSN-Twitter,17516,148636,auditor,17516|6|2471cefd508ac22c|planC,0
OSN-Twitter,17533,1818031,auditor,17533|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17547,253502,auditor,17547|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17567,83235,auditor,17567|6|2471cefd508ac22c|planC,0
OSN-Twitter,17579,493692,auditor,17579|3|06710c35ee1eba56|planC,0
OSN-Twitter,17584,240331,auditor,17584|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17597,8764421,auditor,17597|10|e950fbae6157de68|planA,0
OSN-Twitter,17610,40410,auditor,17610|9|af0f3aa73f259987|planC,0
OSN-Twitter,17618,451909,auditor,17618|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17621,45037,auditor,17621|3|06710c35ee1eba56|planC,0
OSN-Twitter,17630,724794,auditor,17630|11|48bafea50ecc1481|planB,0
OSN-Twitter,17635,358316,auditor,17635|8|16213c224e54322b|planB,0
OSN-Twitter,17642,564186,auditor,17642|11|48bafea50ecc1481|planB,0
OSN-Twitter,17647,17919,auditor,17647|11|48bafea50ecc1481|planB,0
OSN-Twitter,17648,151691,auditor,17648|3|06710c35ee1eba56|planC,0
OSN-Twitter,17650,1903129,auditor,17650|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17670,8762946,auditor,17670|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17702,58513,auditor,17702|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17713,893305,auditor,17713|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17719,127943,auditor,17719|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17723,8765090,auditor,17723|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17726,89222,auditor,17726|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,17729,395832,auditor,17729|10|e950fbae6157de68|planA,0
OSN-Twitter,17764,276662,auditor,17764|3|06710c35ee1eba56|planC,0
OSN-Twitter,17780,22872,auditor,17780|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17802,63410,auditor,17802|8|16213c224e54322b|planB,0
OSN-Twitter,17808,54353,auditor,17808|3|06710c35ee1eba56|planC,0
OSN-Twitter,17809,56959,auditor,17809|11|48bafea50ecc1481|planB,0
OSN-Twitter,17817,54566,auditor,17817|3|06710c35ee1eba56|planC,0
OSN-Twitter,17865,59924,auditor,17865|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,17872,865331,auditor,17872|6|2471cefd508ac22c|planC,0
OSN-Twitter,17885,8765691,auditor,17885|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,17909,184346,auditor,17909|9|af0f3aa73f259987|planC,0
OSN-Twitter,17925,860472,auditor,17925|3|06710c35ee1eba56|planC,0
OSN-Twitter,17940,302071,auditor,17940|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,17956,227681,auditor,17956|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,17980,68532,auditor,17980|12|19e495fb1ca467f7|planC,0
OSN-Twitter,17986,254925,auditor,17986|4|8f5694f4f72568fa|planA,0
OSN-Twitter,17998,154619,auditor,17998|8|16213c224e54322b|planB,0
OSN-Twitter,18004,160045,auditor,18004|8|16213c224e54322b|planB,0
OSN-Twitter,18012,5063294,auditor,18012|9|af0f3aa73f259987|planC,0
OSN-Twitter,18017,554038,auditor,18017|11|48bafea50ecc1481|planB,0
OSN-Twitter,18019,19141,auditor,18019|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,18030,253525,auditor,18030|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,18063,632784,auditor,18063|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,18070,151263,auditor,18070|9|af0f3aa73f259987|planC,0
OSN-Twitter,18071,741893,auditor,18071|6|2471cefd508ac22c|planC,0
OSN-Twitter,18082,725111,auditor,18082|9|af0f3aa73f259987|planC,0
OSN-Twitter,18096,188427,auditor,18096|8|16213c224e54322b|planB,0
OSN-Twitter,18100,15889,auditor,18100|8|16213c224e54322b|planB,0
OSN-Twitter,18102,432185,auditor,18102|8|16213c224e54322b|planB,0
OSN-Twitter,18123,502951,auditor,18123|9|af0f3aa73f259987|planC,0
OSN-Twitter,18133,1344024,auditor,18133|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18162,5276,auditor,18162|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,18163,85591,auditor,18163|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18170,152341,auditor,18170|8|16213c224e54322b|planB,0
OSN-Twitter,18180,17892,auditor,18180|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18184,425916,auditor,18184|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18186,240893,auditor,18186|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,18201,302071,auditor,18201|3|06710c35ee1eba56|planC,0
OSN-Twitter,18209,265927,auditor,18209|10|e950fbae6157de68|planA,0
OSN-Twitter,18210,159788,auditor,18210|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18217,721837,auditor,18217|8|16213c224e54322b|planB,0
OSN-Twitter,18227,8765667,auditor,18227|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18235,126671,auditor,18235|10|e950fbae6157de68|planA,0
OSN-Twitter,18242,697106,auditor,18242|10|e950fbae6157de68|planA,0
OSN-Twitter,18243,2343741,auditor,18243|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18246,187424,auditor,18246|3|06710c35ee1eba56|planC,0
OSN-Twitter,18258,497044,auditor,18258|6|2471cefd508ac22c|planC,0
OSN-Twitter,18259,176509,auditor,18259|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18270,22911,auditor,18270|3|06710c35ee1eba56|planC,0
OSN-Twitter,18275,9449,auditor,18275|10|e950fbae6157de68|planA,0
OSN-Twitter,18276,8762948,auditor,18276|12|19e495fb1ca467f7|planC,0
OSN-Twitter,18277,148645,auditor,18277|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,18280,828749,auditor,18280|3|06710c35ee1eba56|planC,0
OSN-Twitter,18283,1041104,auditor,18283|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18303,3693385,auditor,18303|12|19e495fb1ca467f7|planC,0
OSN-Twitter,18308,1131428,auditor,18308|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,18316,136897,auditor,18316|11|48bafea50ecc1481|planB,0
OSN-Twitter,18317,302374,auditor,18317|8|16213c224e54322b|planB,0
OSN-Twitter,18321,460266,auditor,18321|9|af0f3aa73f259987|planC,0
OSN-Twitter,18329,358316,auditor,18329|10|e950fbae6157de68|planA,0
OSN-Twitter,18337,4934717,auditor,18337|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,18366,699706,auditor,18366|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18389,259997,auditor,18389|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18392,72537,auditor,18392|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18435,15391,auditor,18435|9|af0f3aa73f259987|planC,0
OSN-Twitter,18437,649872,auditor,18437|12|19e495fb1ca467f7|planC,0
OSN-Twitter,18439,121335,auditor,18439|9|af0f3aa73f259987|planC,0
OSN-Twitter,18443,149916,auditor,18443|8|16213c224e54322b|planB,0
OSN-Twitter,18462,11929,auditor,18462|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18496,610145,auditor,18496|9|af0f3aa73f259987|planC,0
OSN-Twitter,18518,98062,auditor,18518|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,18540,22146,auditor,18540|3|06710c35ee1eba56|planC,0
OSN-Twitter,18547,855665,auditor,18547|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,18551,718952,auditor,18551|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,18552,1187113,auditor,18552|4|8f5694f4f72568fa|planA,0
OSN-Twitter,18553,874527,auditor,18553|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18580,8765676,auditor,18580|3|06710c35ee1eba56|planC,0
OSN-Twitter,18610,453935,auditor,18610|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,18612,60486,auditor,18612|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,18621,130927,auditor,18621|10|e950fbae6157de68|planA,0
